Wikipedia ID,Movie Name,Year,Character Name,Count,Full name,Normalized_name,Mean Difference,Influenced
97646,die hard,1988,Alexander,2,Alexander,ALEXANDER,86.36666666666667,0
716738,meet joe black,1998,William,19,"William ""Bill""",WILLIAM,84.63333333333334,1
73467,five easy pieces,1970,Robert,7,Robert Dupea,ROBERT,84.5333333333333,0
553101,the fly,1986,Helene,8,Helene,HELENE,79.4666666666667,0
217776,"they shoot horses, don't they?",1969,Robert,7,Robert Syverton,ROBERT,77.63333333333333,0
76394,tootsie,1982,Julie,18,Michael  approaches Julie,JULIE,77.1,1
23830211,requiem for a dream,2000,Sara,4,Sara Goldfarb,SARA,74.43333333333334,0
17298593,mission: impossible – ghost protocol,2011,William,4,William Brandt,WILLIAM,74.39999999999998,0
179044,the jerk,1979,Marie,10,Marie knocks,MARIE,73.76666666666665,0
1210303,constantine,2005,Gabriel,8,Gabriel,GABRIEL,73.23333333333335,1
43566,heat,1995,Hanna,5,Vincent Hanna,HANNA,72.96666666666667,1
294998,home alone 2: lost in new york,1992,Kevin,30,Kevin,KEVIN,69.66666666666666,0
4560,braveheart,1995,William,30,William Wallace,WILLIAM,69.5,1
216072,home alone,1990,Kevin,16,Kevin,KEVIN,68.5,1
302970,edward scissorhands,1990,Kevin,2,Kevin,KEVIN,68.5,1
370064,love actually,2003,David,7,David,DAVID,67.83333333333334,0
301574,the little mermaid,1989,Sebastian,2,Sebastian,SEBASTIAN,67.4,0
303933,twister,1996,Jonas,20,Jonas Miller,JONAS,66.9666666666667,0
511228,the poseidon adventure,1972,Martin,2,James Martin,MARTIN,66.7,1
1623960,brokeback mountain,2005,Alma,6,Alma Jr.,ALMA,66.3,1
41528,forrest gump,1994,Jenny,7,Jenny,JENNY,64.03333333333335,0
654530,legends of the fall,1994,William,6,William Ludlow,WILLIAM,63.9,1
503573,dazed and confused,1993,Kevin,2,Kevin Pickford's,KEVIN,61.76666666666665,0
4608223,west side story,1961,John,2,Baby John  ,JOHN,61.333333333333314,0
442308,once upon a time in america,1984,Patrick,5,"Patrick ""Patsy"" Goldberg",PATRICK,61.133333333333326,1
179351,one hundred and one dalmatians,1961,Roger,8,Songwriter Roger Radcliffe,ROGER,58.833333333333314,1
248222,the fast and the furious,2001,Leon,2,Leon,LEON,58.5,1
1125221,national lampoon's christmas vacation,1989,Nora,3,Nora Griswold,NORA,58.1,1
142049,minority report,2002,Leo,8,Leo Crow,LEO,57.43333333333333,1
58147,the manchurian candidate,1962,John,11,John Yerkes Iselin,JOHN,57.166666666666686,0
1100688,carnival of souls,1962,John,2,John Linden,JOHN,57.166666666666686,0
1519783,fantastic four,2005,Storm,9,Susan Storm,STORM,57.16666666666667,0
1519783,fantastic four,2005,Storm,6,Johnny Storm,STORM,57.16666666666667,0
453236,fast times at ridgemont high,1982,Lisa,4,Lisa,LISA,56.56666666666668,0
145892,28 days later,2002,Hannah,7,Hannah,HANNAH,53.599999999999994,0
1100688,carnival of souls,1962,Thomas,2,Thomas,THOMAS,53.0,0
1659954,a clockwork orange,1971,Alexander,36,F. Alexander,ALEXANDER,52.96666666666667,0
19625929,falling down,1993,William,30,William Foster,WILLIAM,52.93333333333333,1
2270205,viridiana,1961,Rita,2,Rita,RITA,52.83333333333334,1
51888,indiana jones and the last crusade,1989,Marcus,3,Marcus Brody's,MARCUS,52.46666666666667,1
481605,batman begins,2005,Jonathan,5,Jonathan Crane,JONATHAN,52.16666666666666,0
10457303,the conformist,1970,Anna,5,Anna - the,ANNA,51.83333333333334,1
1891886,v for vendetta,2006,Adam,3,Adam Sutler,ADAM,48.5,1
3210534,saw,2004,David,11,David,DAVID,48.133333333333354,0
598397,shaun of the dead,2004,David,4,David  and,DAVID,48.133333333333354,0
7870124,the lion in winter,1968,Richard,5,Prince Richard,RICHARD,44.1,0
65834,schindler's list,1993,Oskar,8,Oskar Schindler,OSKAR,42.9,1
3569822,a beautiful mind,2001,Herman,4,Charles Herman,HERMAN,40.83333333333334,0
133574,unforgiven,1992,William,21,William Munny,WILLIAM,40.3,0
73441,e.t. the extra-terrestrial,1982,Michael,8,Michael,MICHAEL,40.266666666666666,0
76394,tootsie,1982,Michael,18,Michael  approaches Julie,MICHAEL,40.266666666666666,0
2251266,ocean's eleven,2001,Linus,2,Linus Caldwell,LINUS,40.16666666666667,1
32252,unbreakable,2000,David,20,David Dunn,DAVID,40.16666666666666,0
54540,coming to america,1988,Lisa,8,Lisa,LISA,39.8,0
1025150,saw,2004,Adam,18,Adam,ADAM,38.866666666666674,0
673472,the lost boys,1987,Michael,26,Michael Emerson,MICHAEL,38.76666666666665,0
235418,lethal weapon,1987,Michael,3,Michael Hunsaker,MICHAEL,38.76666666666665,0
337740,bram stoker's dracula,1992,Mina,17,Mina,MINA,37.9,1
870946,the bourne supremacy,2004,Alexander,4,Alexander Conklin,ALEXANDER,36.666666666666686,0
4276475,the dark knight,2008,Alfred,2,Alfred Pennyworth,ALFRED,35.96666666666667,1
14941280,ratatouille,2007,Anton,6,Anton Ego,ANTON,35.866666666666674,1
3920193,no country for old men,2007,Anton,3,Anton Chigurh,ANTON,35.866666666666674,1
676909,the terminal,2004,Amelia,3,Amelia Warren,AMELIA,34.666666666666664,0
261402,robin hood: prince of thieves,1991,Robin,29,Robin Hood,ROBIN,34.400000000000006,0
451062,the dead zone,1983,Sarah,5,Sarah Bracknell,SARAH,34.26666666666667,0
447299,from dusk till dawn,1996,Jacob,10,Jacob,JACOB,33.9,1
508044,frenzy,1972,Robert,12,Robert Rusk,ROBERT,33.0333333333333,0
5476946,the incredible hulk,2008,Samuel,5,Samuel Sterns,SAMUEL,33.0,0
957359,the mummy returns,2001,Jonathan,5,Jonathan,JONATHAN,32.633333333333326,0
196176,straw dogs,1971,David,21,David Sumner,DAVID,32.56666666666667,1
2002104,halloween ii,1981,Michael,14,Michael Myers's,MICHAEL,32.366666666666674,0
20786,mulholland drive,2001,Adam,7,Adam Kesher,ADAM,32.16666666666667,0
666923,the lost world: jurassic park,1997,Sarah,12,Sarah Harding,SARAH,32.06666666666668,0
28880684,"crazy, stupid, love.",2011,Emily,3,Emily,EMILY,31.66666666666667,0
4836239,the sound of music,1965,Maria,19,Maria,MARIA,31.566666666666663,0
648921,face/off,1997,Victor,2,Victor Lazarro,VICTOR,31.200000000000003,1
920296,somewhere in time,1980,Elise,5,Elise McKenna,ELISE,31.166666666666664,1
9979,eyes wide shut,1999,Victor,9,Victor Ziegler,VICTOR,30.53333333333333,1
104984,rocky iv,1985,Nicolai,2,Nicolai Koloff,NICOLAI,30.433333333333337,0
30327,the terminator,1984,Sarah,12,Sarah Connor,SARAH,30.266666666666673,0
87983,stand by me,1986,Chris,6,Chris Chambers,CHRIS,30.133333333333326,0
113460,platoon,1986,Chris,18,Chris Taylor,CHRIS,30.133333333333326,0
177906,labyrinth,1986,Sarah,22,Sarah,SARAH,29.0,0
22144721,iron man 2,2010,Anton,15,Anton Vanko,ANTON,28.866666666666674,0
2021400,the 40-year-old virgin,2005,David,3,David,DAVID,28.46666666666667,0
348737,mrs. doubtfire,1993,Jonathan,8,Jonathan Lundy,JONATHAN,28.366666666666674,0
101935,network,1976,Christine,2,Christine Chubbuck,CHRISTINE,28.26666666666665,0
241171,weird science,1985,Lisa,24,Lisa,LISA,27.966666666666654,0
5878044,picnic at hanging rock,1975,Sara,7,Believing Sara,SARA,27.933333333333337,0
2969247,quantum of solace,2008,Felix,3,Felix Leiter,FELIX,27.766666666666666,0
2809621,the prestige,2006,Alfred,2,Magician Alfred Borden,ALFRED,26.133333333333336,1
24480838,black swan,2010,Lily,11,Lily,LILY,25.6,0
337740,bram stoker's dracula,1992,Jonathan,9,Jonathan Harker,JONATHAN,25.56666666666667,0
31941988,harry potter and the deathly hallows – part 2,2011,Lily,2,Lily,LILY,25.233333333333334,0
1399119,assault on precinct 13,1976,Julie,2,Julie,JULIE,25.200000000000003,0
4597853,the devil wears prada,2006,Emily,2,Emily Charlton,EMILY,25.1,0
12064359,cloverfield,2008,Lily,2,Lily,LILY,24.933333333333337,0
1854000,the bourne ultimatum,2007,Albert,4,Albert Hirsch,ALBERT,24.866666666666674,1
25080984,the king's speech,2010,Albert,12,Prince Albert,ALBERT,24.233333333333327,1
68374,true lies,1994,Simon,5,Simon,SIMON,24.19999999999999,0
370064,love actually,2003,Sarah,3,Sarah,SARAH,24.066666666666663,0
225615,terminator 3: rise of the machines,2003,Sarah,2,Sarah Connor,SARAH,24.066666666666663,0
481605,batman begins,2005,Alfred,2,Alfred Pennyworth,ALFRED,23.433333333333337,1
73170,aladdin,1992,Ali,2,Ali,ALI,23.266666666666666,0
6641931,i am legend,2007,Anna,10,Anna,ANNA,23.19999999999999,0
724258,mission: impossible,1996,Sarah,2,Sarah Davies,SARAH,23.099999999999994,0
51906,breakfast at tiffany's,1961,Fred,5,Fred,FRED,23.0,0
146236,close encounters of the third kind,1977,David,2,David Laughlin,DAVID,22.700000000000003,0
73875,the godfather part ii,1974,Kay,3,Kay,KAY,22.1,1
3156200,hang 'em high,1968,Adam,4,Adam Fenton,ADAM,21.8,0
2466773,the godfather,1972,Michael,21,Michael,MICHAEL,20.733333333333327,0
1836615,through a glass darkly,1961,Martin,6,Martin,MARTIN,19.83333333333333,0
1267713,the others,2001,Victor,3,Victor,VICTOR,19.33333333333333,0
963986,the bourne identity,2002,Alexander,4,Alexander Conklin,ALEXANDER,18.76666666666671,0
23941708,2001: a space odyssey,1968,David,14,David Bowman,DAVID,18.666666666666664,0
20179415,halloween,1978,Michael,32,Michael Myers,MICHAEL,18.233333333333334,0
73425,the deer hunter,1978,Michael,3,Michael Cimino's,MICHAEL,18.233333333333334,0
2173342,two mules for sister sara,1970,Sara,2,Sara,SARA,18.033333333333335,0
9822793,death wish,1974,Joanna,5,Joanna,JOANNA,17.633333333333336,0
5735396,invasion of the body snatchers,1978,David,5,David Kibner,DAVID,17.633333333333326,0
456601,the fly,1986,Veronica,18,Veronica Quaife,VERONICA,17.53333333333333,0
2158246,jules and jim,1962,Jim,13,Jim,JIM,17.5,0
598397,shaun of the dead,2004,Phillip,5,Phillip,PHILLIP,17.033333333333335,1
680398,beverly hills cop,1984,Jenny,10,Jenny Summers,JENNY,16.9,0
1267713,the others,2001,Nicholas,4,Nicholas,NICHOLAS,16.733333333333334,0
204019,notting hill,1999,Max,2,Max,MAX,16.7,1
370064,love actually,2003,Natalie,4,Natalie  ,NATALIE,16.5,0
18996,mean streets,1973,Michael,4,Michael,MICHAEL,16.299999999999997,0
179044,the jerk,1979,Carl,2,Carl Reiner,CARL,16.16666666666667,0
103026,kramer vs. kramer,1979,Joanna,11,Joanna,JOANNA,16.133333333333333,0
3261733,pan's labyrinth,2006,Carmen,2,Carmen,CARMEN,15.966666666666665,0
633052,inglourious basterds,2009,Wilhelm,3,Sergeant Wilhelm,WILHELM,15.633333333333333,1
618929,ghostbusters ii,1989,Oscar,7,Oscar,OSCAR,15.566666666666668,0
97758,doctor zhivago,1965,Anna,2,Anna  Gromeko,ANNA,15.533333333333331,0
683486,little big man,1970,Caroline,5,Caroline,CAROLINE,15.266666666666667,0
11659396,up,2009,Ellie,3,Ellie,ELLIE,15.166666666666668,1
12673434,thor,2011,Thor,6,Thor,THOR,15.166666666666664,1
284676,once upon a time in the west,1968,Jill,8,Jill,JILL,14.866666666666667,0
441926,a fistful of dollars,1964,John,3,John Baxter's,JOHN,14.75,0
3700174,jumanji,1995,Sarah,9,Sarah Whittle,SARAH,14.666666666666671,0
920296,somewhere in time,1980,William,5,William Fawcett Robinson,WILLIAM,14.566666666666666,0
25080984,the king's speech,2010,Edward,2,Edward,EDWARD,14.5,0
68485,jurassic park,1993,Dennis,2,Dennis Nedry,DENNIS,14.5,0
324616,my cousin vinny,1992,Lisa,8,Mona Lisa Vito,LISA,14.233333333333348,0
6984559,the guns of navarone,1961,Maria,5,Maria,MARIA,14.166666666666671,0
4608223,west side story,1961,Maria,42,Maria,MARIA,14.166666666666671,0
77856,mary poppins,1964,Michael,5,Michael,MICHAEL,14.083333333333336,0
68245,bonnie and clyde,1967,Frank,4,Texas Ranger Frank Hamer,FRANK,13.966666666666697,0
28880684,"crazy, stupid, love.",2011,Jacob,34,Jacob returns Cal's,JACOB,13.933333333333337,0
394792,jackie brown,1997,Max,11,Max Cherry,MAX,13.866666666666667,0
657446,liar liar,1997,Max,13,Max,MAX,13.866666666666667,0
684771,enemy of the state,1998,Albert,3,Sam Albert,ALBERT,13.833333333333332,1
2492199,winter light,1963,Fredrik,3,Fredrik,FREDRIK,13.833333333333332,0
25357930,sherlock holmes,2009,Victoria,2,Queen Victoria,VICTORIA,13.800000000000011,0
5788437,the name of the rose,1986,William,12,William of Baskerville,WILLIAM,13.733333333333334,0
358367,pete's dragon,1977,Nora,16,Nora,NORA,13.733333333333333,1
673472,the lost boys,1987,David,10,David,DAVID,13.599999999999994,0
612052,spider-man 2,2004,Jonah,2,J. Jonah Jameson's,JONAH,13.5,0
106117,thelma & louise,1991,Louise,12,Louise Sawyer,LOUISE,13.433333333333337,0
667194,american gigolo,1980,Michelle,4,Michelle Stratton,MICHELLE,13.333333333333332,0
1048695,dracula,1979,Jonathan,6,Jonathan Harker,JONATHAN,13.3,0
357473,die hard: with a vengeance,1995,Simon,17,Simon,SIMON,13.266666666666652,0
347000,suspiria,1977,Sarah,15,Sarah,SARAH,13.23333333333333,0
5016250,watchmen,2009,Edward,3,Edward Blake,EDWARD,13.2,0
3733842,seconds,1966,Tony,3,Tony Wilson,TONY,13.066666666666666,0
919013,two for the road,1967,Joanna,11,Joanna,JOANNA,13.033333333333331,0
4549625,the silence,1963,Anna,22,Anna,ANNA,13.0,0
5878044,picnic at hanging rock,1975,Marion,3,Marion,MARION,12.966666666666669,1
683486,little big man,1970,Olga,7,Olga,OLGA,12.733333333333334,0
1252914,indiana jones and the kingdom of the crystal skull,2008,Henry,10,"Henry ""Mutt"" Williams",HENRY,12.73333333333333,0
1252914,indiana jones and the kingdom of the crystal skull,2008,Henry,17,Henry Jones III,HENRY,12.73333333333333,0
31775043,prometheus,2012,Charlie,4,Charlie Holloway,CHARLIE,12.7,0
487300,fanny and alexander,1982,Emilie,5,Emilie,EMILIE,12.583333333333332,0
348737,mrs. doubtfire,1993,Natalie,2,Natalie,NATALIE,12.466666666666661,0
667371,harry potter and the prisoner of azkaban,2004,Peter,3,Peter Pettigrew's,PETER,12.299999999999997,0
612052,spider-man 2,2004,Peter,22,Peter Parker,PETER,12.299999999999997,0
3616797,gladiator,2000,Marcus,2,Marcus Aurelius',MARCUS,12.266666666666652,0
267848,scarface,1983,Tony,52,Tony Montana,TONY,12.233333333333334,0
76331,scarface,1983,Tony,2,Tony Camonte,TONY,12.233333333333334,0
76331,scarface,1983,Tony,22,Tony pursues Lovo,TONY,12.233333333333334,0
34130,wargames,1983,David,9,David Lightman,DAVID,12.099999999999994,0
3213691,there will be blood,2007,Henry,3,Henry,HENRY,12.0,1
23270459,inception,2010,Yusuf,2,Yusuf,YUSUF,11.9,0
27372372,limitless,2011,Edward,34,"Edward ""Eddie"" Morra",EDWARD,11.833333333333332,0
51906,breakfast at tiffany's,1961,Paul,22,Paul Varjak,PAUL,11.666666666666671,0
3842730,the untouchables,1987,Oscar,5,Oscar Wallace,OSCAR,11.666666666666668,0
21918632,the hangover,2009,Melissa,2,Melissa,MELISSA,11.600000000000001,0
99545,this is spinal tap,1984,David,6,David beckons Nigel,DAVID,11.166666666666671,0
919013,two for the road,1967,David,3,David,DAVID,11.100000000000001,0
19755481,wait until dark,1967,Lisa,9,Lisa,LISA,11.0,0
2466773,the godfather,1972,Kay,4,Kay Adams,KAY,10.966666666666669,0
58147,the manchurian candidate,1962,Raymond,23,Sergeant Raymond Shaw,RAYMOND,10.833333333333336,1
525113,tombstone,1993,Fabian,2,Fabian,FABIAN,10.7,0
899442,charade,1963,Adam,9,Adam Canfield,ADAM,10.666666666666668,1
633052,inglourious basterds,2009,Omar,3,Omar,OMAR,10.633333333333336,0
4727,batman,1966,Robin,7,Robin,ROBIN,10.533333333333331,0
673472,the lost boys,1987,Max,12,Max,MAX,10.5,0
1584998,black christmas,1974,Chris,2,Chris,CHRIS,10.5,1
2982688,x-men origins: wolverine,2009,Victor,9,Victor Creed,VICTOR,10.400000000000006,0
217982,caddyshack,1980,Carl,3,Carl Spackler,CARL,10.400000000000006,0
4227,barry lyndon,1975,Nora,4,Nora Brady,NORA,10.4,0
899442,charade,1963,Alexander,6,Alexander Dyle,ALEXANDER,10.333333333333334,1
1001142,repulsion,1965,Helen,2,Helen,HELEN,10.266666666666673,0
4836072,my fair lady,1964,Freddy,2,Freddy Eynsford-Hill,FREDDY,10.083333333333336,0
725459,the exorcist,1973,Chris,6,Chris MacNeil,CHRIS,10.0,1
702117,spider-man 3,2007,Dennis,2,Dennis Carradine,DENNIS,9.866666666666674,0
101935,network,1976,Diana,8,Diana Christensen,DIANA,9.733333333333334,0
3746,blade runner,1982,Sebastian,5,J.F. Sebastian,SEBASTIAN,9.700000000000003,0
73875,the godfather part ii,1974,Michael,31,Michael Corleone,MICHAEL,9.599999999999994,0
101910,the towering inferno,1974,Michael,7,Michael O'Hallorhan,MICHAEL,9.599999999999994,0
2750041,memento,2000,Natalie,3,Natalie,NATALIE,9.399999999999999,0
362719,superman,1978,Jonathan,2,Jonathan Kent's,JONATHAN,9.333333333333332,0
11862690,juno,2007,Vanessa,6,Vanessa Loring,VANESSA,9.2,0
6322029,goldfinger,1964,Jill,4,Jill Masterson,JILL,9.083333333333334,1
31201599,ted,2012,Sam,3,Sam Jones,SAM,9.033333333333331,1
23270459,inception,2010,Arthur,7,Arthur,ARTHUR,8.866666666666667,0
1540319,the pink panther strikes again,1976,Olga,5,Olga Bariosova,OLGA,8.833333333333336,0
8481,dressed to kill,1980,Peter,5,Peter,PETER,8.733333333333334,0
312757,tron,1982,David,2,David Warner,DAVID,8.700000000000003,0
872386,papillon,1973,André,3,André Maturette,ANDRE,8.666666666666657,0
13901,heathers,1988,Martha,2,Martha Dunnstock,MARTHA,8.633333333333333,0
471370,an american werewolf in london,1981,David,26,David Kessler,DAVID,8.5,0
362719,superman,1978,Kent,2,Martha Kent,KENT,8.433333333333323,0
75261,national lampoon's animal house,1978,Kent,4,Kent Dorfman,KENT,8.433333333333323,0
97646,die hard,1988,Tony,2,Tony,TONY,8.233333333333334,0
43452,lawrence of arabia,1962,Ali,5,Sherif Ali,ALI,8.166666666666664,0
654530,legends of the fall,1994,Samuel,11,Samuel,SAMUEL,8.133333333333336,0
370064,love actually,2003,Colin,3,Colin meets Stacey,COLIN,8.0,0
75222,spaceballs,1987,Lone,12,Lone Starr,LONE,7.966666666666669,0
129493,dead poets society,1989,Chris,2,Chris,CHRIS,7.866666666666674,0
1001142,repulsion,1965,Michael,5,Michael,MICHAEL,7.633333333333333,0
34130,wargames,1983,Jennifer,4,Jennifer Mack,JENNIFER,7.600000000000001,0
1836615,through a glass darkly,1961,David,19,David  ,DAVID,7.5,0
1689394,pirates of the caribbean: at world's end,2007,Tia,2,Tia Dalma,TIA,7.333333333333332,0
3876620,all the president's men,1976,Carl,7,Carl Bernstein,CARL,7.333333333333329,0
4560,braveheart,1995,Isabella,6,Isabella,ISABELLA,7.300000000000001,0
11014779,8 mile,2002,Alex,3,Alex,ALEX,7.2333333333333325,0
42886,gattaca,1997,Anton,10,Anton,ANTON,7.133333333333333,0
5586296,the little mermaid,1989,Lena,4,Lena,LENA,7.033333333333331,0
143809,the fifth element,1997,Cornelius,3,Vito Cornelius,CORNELIUS,7.0,1
113460,platoon,1986,Elias,6,Sergeant Elias,ELIAS,6.933333333333332,0
142049,minority report,2002,Lara,3,Lara,LARA,6.866666666666665,0
511228,the poseidon adventure,1972,Robin,5,Robin,ROBIN,6.666666666666668,0
724258,mission: impossible,1996,Max,8,Max,MAX,6.600000000000001,0
42993,back to the future,1985,Jennifer,3,Jennifer,JENNIFER,6.533333333333331,0
1627058,how to steal a million,1966,Simon,8,Simon Dermott,SIMON,6.433333333333332,0
349941,being john malkovich,1999,Lotte,7,Lotte,LOTTE,6.399999999999999,0
406339,the crow,1994,Sarah,9,heartsick Sarah,SARAH,6.366666666666674,0
1349086,the departed,2006,Colin,28,Colin Sullivan,COLIN,6.333333333333334,0
19625929,falling down,1993,Adele,3,Adele,ADELE,6.333333333333333,0
84931,witness,1985,Samuel,9,Samuel,SAMUEL,6.266666666666669,0
433285,bullitt,1968,Carl,2,Detective Carl Stanton,CARL,6.266666666666666,0
77744,wayne's world,1992,Noah,3,Noah Vanderhoff,NOAH,6.25,1
957359,the mummy returns,2001,Alex,14,Alex visions,ALEX,6.2333333333333325,0
525314,shrek 2,2004,Fiona,29,Fiona Charming,FIONA,6.166666666666666,0
64394,goodfellas,1990,Karen,6,Karen,KAREN,6.066666666666677,0
20179415,halloween,1978,Samuel,7,Samuel Loomis,SAMUEL,6.033333333333331,0
618929,ghostbusters ii,1989,Jack,2,Jack,JACK,6.0,0
32411644,point blank,1967,Catherine,3,Catherine Fabre,CATHERINE,6.0,0
6446071,from russia with love,1963,Ali,9,Ali Kerim Bey,ALI,6.0,0
2580403,american pie,1999,Kevin,7,Kevin Myers,KEVIN,5.966666666666669,0
27372372,limitless,2011,Melissa,3,Melissa Gant,MELISSA,5.933333333333337,0
31176,the parent trap,1961,Susan,7,Sharon telephones Susan,SUSAN,5.833333333333332,0
343408,the aristocats,1970,Marie,3,Marie,MARIE,5.799999999999997,0
29942,the graduate,1967,Benjamin,49,Elaine confronts Benjamin,BENJAMIN,5.75,1
76018,who framed roger rabbit,1988,Jessica,3,Jessica,JESSICA,5.733333333333331,0
6984559,the guns of navarone,1961,Anna,2,Anna,ANNA,5.666666666666671,1
670407,harry potter and the order of the phoenix,2007,Arthur,2,Arthur Weasley,ARTHUR,5.633333333333333,0
2654186,zodiac,2007,Arthur,7,Arthur Leigh Allen,ARTHUR,5.633333333333333,0
448385,blowup,1966,David,2,David Bailey,DAVID,5.566666666666663,0
267848,scarface,1983,Omar,7,Omar Suarez,OMAR,5.5,0
235418,lethal weapon,1987,Peter,5,Peter McAllister,PETER,5.466666666666669,0
64394,goodfellas,1990,Henry,10,Henry Hill,HENRY,5.433333333333334,0
2885119,playtime,1967,Barbara,2,Barbara two,BARBARA,5.433333333333332,1
1048695,dracula,1979,Mina,7,Mina Van Helsing,MINA,5.366666666666667,0
7047921,little miss sunshine,2006,Edwin,3,Grandpa Edwin,EDWIN,5.333333333333334,0
157172,time bandits,1981,Kevin,23,Kevin,KEVIN,5.266666666666669,0
12319656,paint your wagon,1969,Jacob,2,Jacob Woodling,JACOB,5.199999999999999,0
648921,face/off,1997,Sean,26,Sean Archer,SEAN,5.166666666666668,0
2492199,winter light,1963,Tomas,16,Tomas,TOMAS,5.166666666666666,0
3947,blue velvet,1986,Ben,2,Ben,BEN,5.083333333333334,0
537024,eternal sunshine of the spotless mind,2004,Joel,9,Joel beckons Clementine,JOEL,5.066666666666668,0
2750041,memento,2000,Leonard,24,Leonard Shelby,LEONARD,5.066666666666666,1
4954774,cleopatra,1963,Mark,5,Mark Antony,MARK,5.000000000000002,0
75261,national lampoon's animal house,1978,Eric,2,"Eric ""Otter"" Stratton",ERIC,4.933333333333332,0
583932,a view to a kill,1985,Carl,4,Carl Mortner,CARL,4.933333333333323,0
34344124,terminator 2: judgment day,1991,Sarah,12,Sarah Connor,SARAH,4.933333333333323,0
1645634,the big sleep,1978,Philip,12,Philip Marlowe,PHILIP,4.9,0
6984559,the guns of navarone,1961,Andrea,7,Andrea Stavrou,ANDREA,4.833333333333334,1
204019,notting hill,1999,Scott,25,Anna Scott,SCOTT,4.800000000000001,0
44122,american beauty,1999,Angela,5,Angela tell Jane,ANGELA,4.800000000000001,0
1345521,high plains drifter,1973,Jim,3,Jim Duncan,JIM,4.799999999999997,0
431014,big fish,2003,Edward,25,Edward Bloom,EDWARD,4.7666666666666675,0
74930,manhattan,1979,Mary,6,Mary to Yale,MARY,4.733333333333331,1
312757,tron,1982,Kevin,15,Kevin Flynn,KEVIN,4.666666666666668,0
